TimeStamp, Type, State, Seconds, ErrorCode, ErrorMessage, Application, Scope, Mandant, User, Report, SubReportTables, SubReportFields, Tables, Finds, Crit%, ReqRows, Rows, TempIndexCount, TempIndexRecs, OnTheFlyCount, OnTheFlyRecs, Memory, TempMemory, Parameter, Reused, Delayed, SnapshotMeta, RunningReports, OpenReports, Sessions
2023/06/20 10:56:04.793, rep, ok, 0.00042, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=180061-1.Abdeckung", 98, 0, , 3, 113, 322
2023/06/20 10:56:04.821, rep, ok, 0.00032, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1466937", 138, 0, , 3, 113, 322
2023/06/20 10:56:05.018, rep, ok, 0.00044, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1466937", 139, 0, , 3, 113, 322
2023/06/20 10:56:05.103, rep, ok, 0.00030, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=806311", 78, 0, , 3, 113, 322
2023/06/20 10:56:05.134, rep, ok, 0.00040, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=180061-1.Rückwand", 99, 0, , 3, 113, 322
2023/06/20 10:56:05.163, rep, ok, 0.00037, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1466940", 140, 0, , 3, 113, 322
2023/06/20 10:56:05.361, rep, ok, 0.00058, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1466940", 141, 0, , 3, 113, 322
2023/06/20 10:56:05.446, rep, ok, 0.00033, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=806314", 79, 0, , 3, 113, 322
2023/06/20 10:56:05.475, rep, ok, 0.00045, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=162618", 100, 0, , 3, 113, 322
2023/06/20 10:56:05.504, rep, ok, 0.00043, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=162618.Sanitär", 101, 0, , 3, 113, 322
2023/06/20 10:56:05.531, rep, ok, 0.00031, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1437126", 142, 0, , 3, 113, 322
2023/06/20 10:56:05.728, rep, ok, 0.00055, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1437126", 143, 0, , 3, 113, 322
2023/06/20 10:56:05.816, rep, ok, 0.00036, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=760604", 80, 0, , 3, 113, 322
2023/06/20 10:56:05.847, rep, ok, 0.00047, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=162618.Wäscheturm", 102, 0, , 3, 113, 322
2023/06/20 10:56:05.874, rep, ok, 0.00037, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1437125", 144, 0, , 3, 113, 322
2023/06/20 10:56:05.958, rep, ok, 0.00039, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=760603", 81, 0, , 3, 113, 322
2023/06/20 10:56:05.987, rep, ok, 0.00049, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336", 103, 0, , 3, 113, 322
2023/06/20 10:56:06.017, rep, ok, 0.00174, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336.Sanitär", 104, 0, , 3, 113, 322
2023/06/20 10:56:06.039, rep, ok, 0.00892, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\PreisFindung.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932|AufPosNr=10", 10, 0, , 6, 111, 322
2023/06/20 10:56:06.044, rep, ok, 0.00026, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451072", 145, 0, , 6, 112, 322
2023/06/20 10:56:06.047, rep, ok, 0.01492, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 67, 100,, 16, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932", 12, 0, , 5, 111, 322
2023/06/20 10:56:06.221, rep, ok, 0.18617, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\LW_Bestaende.avx", 0, 0, 3, 285'247, 100,, 1, 0, 0, 1, 285'243, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932|PosNr=10", 10, 0, , 4, 111, 322
2023/06/20 10:56:06.240, rep, ok, 0.00035, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451072", 146, 0, , 4, 112, 322
2023/06/20 10:56:06.326, rep, ok, 0.00028, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=783169", 82, 0, , 4, 112, 322
2023/06/20 10:56:06.353, rep, ok, 0.00044, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336.Wäscheturm", 105, 0, , 4, 112, 322
2023/06/20 10:56:06.391, rep, ok, 0.00035, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451076", 147, 0, , 4, 112, 322
2023/06/20 10:56:06.584, rep, ok, 0.00039, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451076", 148, 0, , 4, 112, 322
2023/06/20 10:56:06.667, rep, ok, 0.00029, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=783175", 83, 0, , 4, 112, 322
2023/06/20 10:56:06.696, rep, ok, 0.00040, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336.Geräte", 106, 0, , 4, 112, 322
2023/06/20 10:56:06.725, rep, ok, 0.00034, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451071", 149, 0, , 4, 112, 322
2023/06/20 10:56:06.920, rep, ok, 0.00035, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451071", 150, 0, , 4, 112, 322
2023/06/20 10:56:07.004, rep, ok, 0.00052, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 5, 100,, 4, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=783164", 84, 0, , 4, 112, 322
2023/06/20 10:56:07.036, rep, ok, 0.00046, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336.Möbel", 107, 0, , 4, 112, 322
2023/06/20 10:56:07.064, rep, ok, 0.00037, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451074", 151, 0, , 4, 112, 322
2023/06/20 10:56:07.258, rep, ok, 0.00045, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451074", 152, 0, , 4, 112, 322
2023/06/20 10:56:07.341, rep, ok, 0.00030, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=783172", 85, 0, , 4, 112, 322
2023/06/20 10:56:07.371, rep, ok, 0.00056, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336.Abdeckung", 108, 0, , 4, 112, 322
2023/06/20 10:56:07.399, rep, ok, 0.00027, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451073", 153, 0, , 4, 112, 322
2023/06/20 10:56:07.497, rep, ok, 0.00154, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=0|Parameter2=0", 98, 0, , 4, 111, 322
2023/06/20 10:56:07.593, rep, ok, 0.00039, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451073", 154, 0, , 4, 112, 322
2023/06/20 10:56:07.676, rep, ok, 0.00041, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=783170", 86, 0, , 4, 112, 322
2023/06/20 10:56:07.706, rep, ok, 0.00066, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=167336.Rückwand", 109, 0, , 4, 112, 322
2023/06/20 10:56:07.735, rep, ok, 0.00036, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451075", 155, 0, , 4, 112, 322
2023/06/20 10:56:07.930, rep, ok, 0.00039, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1451075", 156, 0, , 4, 112, 322
2023/06/20 10:56:08.013, rep, ok, 0.00044, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=783173", 87, 0, , 4, 112, 322
2023/06/20 10:56:08.653, rep, ok, 0.00061, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\Prozesse\SCCM\SCMM-BU Status interne Verrechnung setzen\interneVerrechnungSchnittstelle.avw", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\f75afaf4-919f-836d-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de|AufNr=66932|AufPosNr=10|AufRnr=|interne_Verrechnung_an=1", 1, 0, , 5, 113, 323
2023/06/20 10:56:08.964, rep, ok, 0.00079, 0, "", "ABAV", "", 8370, "sa_abacus_prozessuser[102]", "D:\Abacus\abac\kd\abav\HEAG\SVM\OPTIBRICK\OPTIBRICK_AKTUALISIERUNG_SQLITE_APPEND.avw", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Optibrick\M8370\OPTIBRICK_...|$Scope=DefaultScope|$Type=sqlite_append|$UserFmt='.E.|$UserMsg=de|AUFNR=66932", 3, 0, , 5, 113, 323
2023/06/20 10:56:09.957, rep, ok, 0.00906, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\PreisFindung.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932|AufPosNr=10", 11, 0, , 7, 113, 322
2023/06/20 10:56:09.966, rep, ok, 0.01570, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 67, 100,, 16, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932", 13, 0, , 6, 113, 322
2023/06/20 10:56:10.116, rep, ok, 4.08719, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\KopfInformationen.avx", 0, 3, 12, 20, 83,, 1, 0, 0, 1, 0, 0.25, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNR=66932", 6, 0, , 5, 113, 322
2023/06/20 10:56:10.133, rep, ok, 0.18305, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\LW_Bestaende.avx", 0, 0, 3, 285'247, 100,, 1, 0, 0, 1, 285'243, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932|PosNr=10", 11, 0, , 4, 113, 322
2023/06/20 10:56:12.096, rep, ok, 70.1751, 0, "1min 10s", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\Prozesse\SCCM\SCMM_KommnummerAufSO\Schnittstelle.avw", 3, 0, 10, 3'378'757, 66,, 146, 0, 0, 0, 0, 0.25, 0.06, "$Client=8370|$ExportPath=D:\Abacus\abac\tmp_server\peng\3b472603-3f02-d7e7-...|$Scope=DefaultScope|$Type=xml_av/utf-8|$UserFmt='.E.|$UserMsg=de", 0, 0, , 3, 113, 320
2023/06/20 10:56:14.493, rep, ok, 0.00831, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\N311\Auftragsuebersicht.avx", 0, 2, 6, 20, 100,, 5, 0, 0, 0, 0, 0.18, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|ProjektNr=1475397", 22, 0, , 3, 112, 319
2023/06/20 10:56:15.446, rep, ok, 0.00969, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\PreisFindung.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932|AufPosNr=20", 12, 0, , 6, 111, 319
2023/06/20 10:56:15.457, rep, ok, 0.01820, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 67, 100,, 16, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932", 14, 0, , 5, 111, 319
2023/06/20 10:56:15.628, rep, ok, 0.18928, 0, "", "ABAV", "", 8370, "leme[260]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\LW_Bestaende.avx", 0, 0, 3, 285'247, 100,, 1, 0, 0, 1, 285'243, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66932|PosNr=20", 12, 0, , 4, 111, 319
2023/06/20 10:56:15.634, rep, ok, 0.00354, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=1.1.16.2|variantenNummer=0", 4, 0, , 4, 112, 320
2023/06/20 10:56:15.821, rep, ok, 0.00087, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=1.1.16.2|variantenNummer=0", 5, 0, , 4, 112, 320
2023/06/20 10:56:15.912, rep, ok, 0.00093, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=2.1|variantenNummer=0", 6, 0, , 4, 112, 320
2023/06/20 10:56:16.000, rep, ok, 0.00089, 0, "", "ABAV", "", 8370, "fepa[124]", "D:\Abacus\abac\kd\abav\HEAG\ABEA\ADOSperren\ADOSperrenVK.avx", 0, 0, 2, 3, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\kd\abav\zentrale_daten\tmp_Zentrale...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|artikelNummer=3.4.1|variantenNummer=0", 7, 0, , 4, 112, 320
